esri_id,esri_idn,GEOID,stcnty,total_pop2016,total_25plus,nHwtindiv,prp_nHwHHs,prp_HSminus,prp_no_auto,prp_not_insured,EstPropPersons5PlusNoEnglish,median_HH_inc
370119303011,370119303011,15000US370119303011,37011,887,702,0.8759864713,0.9530864198,0.4572649573,0.0172839506,0.2626832018,0.05,28750
370119303012,370119303012,15000US370119303012,37011,956,707,0.8232217573,0.9546539379,0.5063649222,0.0405727924,0.3185265439,0.1319520174,27917
370119303013,370119303013,15000US370119303013,37011,424,336,0.9363207547,0.89453125,0.6101190476,0.0859375,0.2403846154,0.0784313725,16761
370119303014,370119303014,15000US370119303014,37011,1087,843,0.9567617295,0.9868421053,0.4543297746,0.076754386,0.2391904324,0.0521901212,54924
370119303021,370119303021,15000US370119303021,37011,516,381,0.984496124,1,0.5144356955,0.0472103004,0.1976744186,0.0220883534,24556
370119303022,370119303022,15000US370119303022,37011,1049,762,0.9847473785,0.9838709677,0.6496062992,0.0685483871,0.2402287893,0.0099108028,24286
370119303023,370119303023,15000US370119303023,37011,1288,943,0.9767080745,0.9668508287,0.7879109226,0.0202578269,0.2010869565,0.023923445,30134
370119304001,370119304001,15000US370119304001,37011,3661,3158,0.7334061732,0.9456066946,0.6244458518,0.0111576011,0.1601708489,0.114658523,33750
370119304002,370119304002,15000US370119304002,37011,1041,705,0.9375600384,0.9947368421,0.4723404255,0.0105263158,0.2464358452,0.025343189,38618
370119304003,370119304003,15000US370119304003,37011,946,647,0.9862579281,1,0.4188562597,0.014527845,0.1395348837,0.0255591054,36307
370139301001,370139301001,15000US370139301001,37013,1404,706,0.6175213675,0.702991453,0.5354107649,0.108974359,0.0961538462,0.089693155,22685
370139301002,370139301002,15000US370139301002,37013,643,479,0.6625194401,0.7073170732,0.51565762,0,0.2581648523,0.0233333333,46486
370139301003,370139301003,15000US370139301003,37013,788,568,0.4416243655,0.5176848875,0.6056338028,0.1961414791,0.2753807107,0.0215736041,36375
370139301004,370139301004,15000US370139301004,37013,1420,997,0.8542253521,0.7140186916,0.5215646941,0,0,0.09513435,57518
370139301005,370139301005,15000US370139301005,37013,703,566,0.5704125178,0.6265822785,0.4681978799,0.0917721519,0.1806543385,0.1280931587,48889
370139301006,370139301006,15000US370139301006,37013,678,442,0.2227138643,0.1732851986,0.814479638,0.3321299639,0.2109144543,0.0873634945,15823
370139302001,370139302001,15000US370139302001,37013,2196,1570,0.7071948998,0.747804266,0.5133757962,0.0301129235,0.179417122,0.1202863962,39041
370139302002,370139302002,15000US370139302002,37013,2228,1514,0.5857271095,0.6002747253,0.4531043593,0.0233516484,0.085919928,0.0794188862,38333
370139302003,370139302003,15000US370139302003,37013,1901,1334,0.7759074171,0.8485576923,0.4460269865,0.015625,0.1304576539,0.024481107,56107
370139303001,370139303001,15000US370139303001,37013,1733,1252,0.4189267167,0.4813027744,0.5479233227,0.1833534379,0.1145833333,0.0956790123,32321
370139303002,370139303002,15000US370139303002,37013,854,667,0.518735363,0.5131004367,0.5037481259,0.1834061135,0.263496144,0.0073349633,21194
370139303003,370139303003,15000US370139303003,37013,1464,932,0.3531420765,0.4746059545,0.6813304721,0.1208406305,0.1366120219,0.0945558739,30912
370139304001,370139304001,15000US370139304001,37013,721,476,0.2371705964,0.3567839196,0.5105042017,0.2261306533,0.0138696255,0.0983606557,18444
370139304002,370139304002,15000US370139304002,37013,2355,1557,0.6292993631,0.6290516206,0.4232498394,0.2208883553,0.0624099856,0.17799511,44327
370139304003,370139304003,15000US370139304003,37013,1205,619,0.3136929461,0.6098765432,0.408723748,0.0617283951,0.110373444,0,31840
370139304004,370139304004,15000US370139304004,37013,362,273,0.0359116022,0.0546448087,0.5091575092,0.262295082,0.1848739496,0,20917
370139305011,370139305011,15000US370139305011,37013,1671,1331,0.9461400359,0.9541884817,0.1652892562,0.002617801,0.091561939,0.0330477356,61417
370139305012,370139305012,15000US370139305012,37013,1862,1347,0.3614393126,0.4219143577,0.5931700074,0.0465994962,0.1772287863,0.3549946294,35517
370139305013,370139305013,15000US370139305013,37013,1079,922,0.8563484708,0.9235181644,0.1811279826,0,0.1594068582,0,74750
370139305021,370139305021,15000US370139305021,37013,2877,1957,0.8654848801,0.8824701195,0.5457332652,0.0268924303,0.1327771985,0.0111773472,51318
370139305022,370139305022,15000US370139305022,37013,941,718,0.5972369819,0.6143497758,0.5376044568,0.0560538117,0.3464399575,0.0795698925,39286
370139306001,370139306001,15000US370139306001,37013,1281,921,0.8345042935,0.9078947368,0.4875135722,0.0350877193,0.0850897736,0.0071090047,64128
370139306002,370139306002,15000US370139306002,37013,2243,1578,0.9732501115,0.9853095488,0.3441064639,0.017838405,0.0954079358,0.0146088596,46023
370139307001,370139307001,15000US370139307001,37013,1092,888,0.9688644689,0.9632183908,0.490990991,0.0505747126,0.1556776557,0,39594
370139307002,370139307002,15000US370139307002,37013,1606,1144,0.8947696139,0.8556701031,0.3942307692,0.0338733432,0.0653798257,0.0245319561,43224
370139308001,370139308001,15000US370139308001,37013,1122,860,0.449197861,0.6574307305,0.6069767442,0.1083123426,0.1060606061,0.0379506641,34479
370139308002,370139308002,15000US370139308002,37013,1054,851,0.729601518,0.7581521739,0.6063454759,0.0434782609,0.0199240987,0,60455
370139308003,370139308003,15000US370139308003,37013,536,399,0.5149253731,0.5644444444,0.5689223058,0.1155555556,0.1828358209,0.0363288719,33036
370139309001,370139309001,15000US370139309001,37013,1186,894,0.523608769,0.6247030879,0.4910514541,0.0475059382,0.084317032,0,41318
370139309002,370139309002,15000US370139309002,37013,2292,1971,0.9572425829,0.952975048,0.2130898021,0.0326295585,0.0327225131,0.0256175663,79205
370139309003,370139309003,15000US370139309003,37013,843,728,0.4448398577,0.4410377358,0.7046703297,0.0188679245,0.2123368921,0.0126903553,25688
370139310001,370139310001,15000US370139310001,37013,2141,1408,0.5123773937,0.6106770833,0.5958806818,0.09375,0.1508640822,0.1173520562,37240
370139310002,370139310002,15000US370139310002,37013,1226,739,0.588091354,0.626146789,0.5399188092,0,0.1778140294,0,26768
370139310003,370139310003,15000US370139310003,37013,500,390,1,1,0.5923076923,0.219123506,0.044,0,58472
370139310004,370139310004,15000US370139310004,37013,1306,863,0.6278713629,0.6830357143,0.6419466976,0.0580357143,0.1875957121,0.024691358,43750
370159601001,370159601001,15000US370159601001,37015,388,296,0.6881443299,0.6243093923,0.4391891892,0.1988950276,0.0798969072,0.0566037736,46250
370159601002,370159601002,15000US370159601002,37015,837,573,0.5567502987,0.5702702703,0.6265270506,0.0810810811,0.0609318996,0.0238764045,13446
370159601003,370159601003,15000US370159601003,37015,900,673,0.1933333333,0.1922141119,0.8008915305,0.1265206813,0.1277777778,0,30141
370159601004,370159601004,15000US370159601004,37015,930,746,0.8731182796,0.8968253968,0.6434316354,0.0132275132,0.0924731183,0,43750
370159601005,370159601005,15000US370159601005,37015,1088,932,0.3143382353,0.4197860963,0.7092274678,0,0.22386679,0.02054155,32049
370159601006,370159601006,15000US370159601006,37015,894,739,0.5715883669,0.4949494949,0.4289580514,0.0303030303,0.0794183445,0,55625
370159602001,370159602001,15000US370159602001,37015,880,574,0.3420454545,0.4558823529,0.6655052265,0.1794117647,0.2034090909,0.0165605096,26591
370159602002,370159602002,15000US370159602002,37015,1970,1262,0.4492385787,0.416781293,0.6109350238,0.0949105915,0.1162436548,0,40342
370159602003,370159602003,15000US370159602003,37015,1264,889,0.2579113924,0.2648148148,0.5489313836,0.0925925926,0.0760697306,0.0175578611,26447
370159603001,370159603001,15000US370159603001,37015,1351,994,0.3116210215,0.3371428571,0.6519114688,0.1676190476,0.1369356033,0.1166666667,30635
370159603002,370159603002,15000US370159603002,37015,682,540,0.1114369501,0.1234567901,0.7148148148,0.0576131687,0.0879765396,0.0256797583,43438
370159603003,370159603003,15000US370159603003,37015,1350,1046,0.137037037,0.1415441176,0.7791586998,0.1286764706,0.1675315048,0,20735
370159604000,370159604000,15000US370159604000,37015,0,0,,,,,,,
370159604001,370159604001,15000US370159604001,37015,882,698,0.5861678005,0.6005830904,0.6361031519,0,0.0782312925,0,42132
370159604002,370159604002,15000US370159604002,37015,2196,1761,0.2536429872,0.3131313131,0.7529812606,0.1919191919,0.182194617,0.0816612226,30547
370159604003,370159604003,15000US370159604003,37015,932,631,0.2972103004,0.2732240437,0.3486529319,0.1530054645,0.2274678112,0.0604651163,33500
370159604004,370159604004,15000US370159604004,37015,898,719,0.4721603563,0.5812356979,0.5146036161,0.1853546911,0.0512249443,0.0465116279,28504
370159604005,370159604005,15000US370159604005,37015,600,405,0.0883333333,0.1075268817,0.5802469136,0.064516129,0.0383973289,0.0801335559,35208
370159604006,370159604006,15000US370159604006,37015,933,761,0.4180064309,0.4177545692,0.4651773982,0,0.2379421222,0,
370159604007,370159604007,15000US370159604007,37015,1349,707,0.0266864344,0.0363636364,0.7538896747,0.0681818182,0.2034149963,0.1715237302,23929
370179501001,370179501001,15000US370179501001,37017,781,668,0.6888604353,0.6622340426,0.6541916168,0.085106383,0,0,43073
370179501002,370179501002,15000US370179501002,37017,1194,803,0.770519263,0.8199566161,0.6463262765,0.0607375271,0.122278057,0.0452261307,49141
370179501003,370179501003,15000US370179501003,37017,1545,1105,0.8634304207,0.8724637681,0.3601809955,0.0376811594,0.1165048544,0.0466712423,45000
370179501004,370179501004,15000US370179501004,37017,710,442,0.5014084507,0.5555555556,0.5248868778,0,0.1931818182,0.0058394161,29853
370179501005,370179501005,15000US370179501005,37017,1254,918,0.7089314195,0.8287197232,0.568627451,0.0778546713,0.1100478469,0.0100586756,19097
370179502001,370179502001,15000US370179502001,37017,1660,1096,0.3879518072,0.4497126437,0.5839416058,0.1494252874,0.1993975904,0.1196792104,29750
370179502002,370179502002,15000US370179502002,37017,1685,1180,0.6724035608,0.688751926,0.4949152542,0.0354391371,0.1293768546,0.0493902439,47917
370179503001,370179503001,15000US370179503001,37017,1255,722,0.5960159363,0.7644539615,0.444598338,0.0042826552,0.1067729084,0.3427109974,27164
370179503002,370179503002,15000US370179503002,37017,1086,664,0.5856353591,0.6818181818,0.3614457831,0.0693779904,0.211786372,0.0543589744,17500
370179503003,370179503003,15000US370179503003,37017,1216,725,0.5888157895,0.6189320388,0.4703448276,0.067961165,0.3363486842,0.2351959967,32700
370179503004,370179503004,15000US370179503004,37017,819,695,0.5726495726,0.6544117647,0.528057554,0.0049019608,0.137973138,0.0497512438,
370179503005,370179503005,15000US370179503005,37017,2103,1677,0.3466476462,0.4123337364,0.5867620751,0.0423216445,0.137667304,0.1804202973,30457
370179504001,370179504001,15000US370179504001,37017,682,548,0.7478005865,0.7782258065,0.4069343066,0,0.1539589443,0.0533536585,53704
370179504002,370179504002,15000US370179504002,37017,1116,888,0.3136200717,0.3198529412,0.740990991,0.4283088235,0.1400911162,0.0811059908,9550
370179504003,370179504003,15000US370179504003,37017,968,539,0.0258264463,0.0724637681,0.4749536178,0.0289855072,0.1208677686,0.0607329843,21425
370179504004,370179504004,15000US370179504004,37017,1044,713,0.7212643678,0.7651821862,0.1683029453,0.0991902834,0.035440613,0.0083769634,45761
370179504005,370179504005,15000US370179504005,37017,1303,972,0.3668457406,0.4657293497,0.5884773663,0.2390158172,0.068303914,0,20976
370179504006,370179504006,15000US370179504006,37017,848,675,0.5365566038,0.615,0.32,0,0.0896226415,0,41304
370179505001,370179505001,15000US370179505001,37017,1863,1313,0.6307031669,0.6514575412,0.4859101295,0.0595690748,0.0617283951,0.0381984036,31326
370179505002,370179505002,15000US370179505002,37017,1136,855,0.9577464789,0.9358178054,0.6725146199,0.0476190476,0.2834507042,0,35446
370179505003,370179505003,15000US370179505003,37017,1611,1012,0.5698324022,0.6661290323,0.5553359684,0.2,0.0676598386,0.0205091938,35167
370179505004,370179505004,15000US370179505004,37017,753,559,0.7264276228,0.7894736842,0.4329159213,0.1333333333,0.0172642762,0,27344
370179505005,370179505005,15000US370179505005,37017,915,627,0.6633879781,0.5418060201,0.3875598086,0,0.1650273224,0.0213618158,47212
370179505006,370179505006,15000US370179505006,37017,609,477,0.8735632184,0.903930131,0.5807127883,0.1310043668,0.1543513957,0,31932
370179506001,370179506001,15000US370179506001,37017,1467,1014,0.0811179277,0.0931899642,0.5769230769,0.064516129,0.1935923654,0.0118302018,30242
370179506002,370179506002,15000US370179506002,37017,956,649,0.3106694561,0.3759398496,0.56394453,0.0200501253,0.0470711297,0.0134831461,31628
370179506003,370179506003,15000US370179506003,37017,499,375,0.4188376754,0.4,0.6426666667,0.0653061224,0.3907815631,0.2860520095,37315
370179506004,370179506004,15000US370179506004,37017,830,607,0.2373493976,0.2279792746,0.7940691928,0.103626943,0.2734939759,0.2429906542,14250
370179506005,370179506005,15000US370179506005,37017,623,568,0.2471910112,0.2847682119,0.8820422535,0,0.1332263242,0,
370179506006,370179506006,15000US370179506006,37017,1275,635,0.7850980392,0.7425968109,0.3291338583,0.1070615034,0.1565495208,0.0069686411,31250
370179506007,370179506007,15000US370179506007,37017,648,526,0.2484567901,0.3817567568,0.8003802281,0,0.274691358,0.2152317881,23095
370190201011,370190201011,15000US370190201011,37019,2891,1990,0.4278796264,0.5139289145,0.5336683417,0.0249759846,0.2404012452,0.0801144492,44428
370190201021,370190201021,15000US370190201021,37019,3560,2418,0.7870786517,0.8100147275,0.5,0.0552282769,0.1489841986,0.031595092,44643
370190201031,370190201031,15000US370190201031,37019,1935,1588,0.7819121447,0.8051434224,0.4729219144,0.1572700297,0.1043927649,0.0861702128,45063
370190201032,370190201032,15000US370190201032,37019,2684,2121,0.8517138599,0.8184713376,0.2786421499,0.048566879,0.1508941878,0.0749498998,51168
370190201033,370190201033,15000US370190201033,37019,2963,2351,0.8778265272,0.9157446809,0.1777966823,0,0.0732365845,0.0962211337,68672
370190201041,370190201041,15000US370190201041,37019,1365,739,0.410989011,0.4355231144,0.5142083897,0.1484184915,0.1545787546,0.4726027397,47171
370190201042,370190201042,15000US370190201042,37019,2717,1840,0.6249539934,0.6305587229,0.5179347826,0.0752565564,0.1450128819,0.0238693467,34321
370190201043,370190201043,15000US370190201043,37019,2252,1448,0.5355239787,0.6381660471,0.4703038674,0,0.1589582398,0.220110055,42986
370190202011,370190202011,15000US370190202011,37019,1746,1257,0.6815578465,0.698630137,0.292760541,0.0325342466,0.1278669725,0.0164533821,60526
370190202012,370190202012,15000US370190202012,37019,2290,1568,0.6449781659,0.7133258679,0.3507653061,0.0291153415,0.111790393,0.1330816423,62163
370190202021,370190202021,15000US370190202021,37019,5557,4313,0.8877091956,0.9646892655,0.2575933225,0.0047080979,0.0516440646,0.0499337999,77264
370190202022,370190202022,15000US370190202022,37019,1785,1216,0.7243697479,0.6923076923,0.3519736842,0.0188933873,0.068907563,0.016159105,36224
370190202031,370190202031,15000US370190202031,37019,1854,1295,0.8025889968,0.8102766798,0.4362934363,0.0447957839,0.1537216828,0.0665866827,52944
370190202032,370190202032,15000US370190202032,37019,612,469,0.7483660131,0.7709923664,0.5159914712,0.0534351145,0.1944444444,0.0378006873,35833
370190202041,370190202041,15000US370190202041,37019,728,414,0.8722527473,1,0.5314009662,0.1274509804,0.168956044,0,35380
370190202042,370190202042,15000US370190202042,37019,1284,828,0.9275700935,0.9195652174,0.461352657,0.0260869565,0.1464174455,0.0352564103,32303
370190202043,370190202043,15000US370190202043,37019,2420,1569,0.7900826446,0.8233918129,0.4168260038,0.065497076,0.149937526,0.0964954393,55218
370190202044,370190202044,15000US370190202044,37019,1761,1119,0.8767745599,0.9209115282,0.3217158177,0,0.2788188529,0.0864770749,40588
370190203031,370190203031,15000US370190203031,37019,1731,1590,0.865395725,0.8662721893,0.1729559748,0.0106508876,0.0619103774,0.0259965338,54618
370190203032,370190203032,15000US370190203032,37019,1546,1179,0.8583441138,0.8766025641,0.417302799,0.1362179487,0.0730918499,0.0455445545,39844
370190203041,370190203041,15000US370190203041,37019,4177,4177,0.9707924348,0.9701636189,0.1422073258,0.0235803657,0.0220253771,0.0172372516,102990
370190203042,370190203042,15000US370190203042,37019,2310,1900,0.9372294372,0.8990384615,0.4284210526,0.0144230769,0.0834425513,0.0129569644,58043
370190203051,370190203051,15000US370190203051,37019,2403,1807,0.9017894299,0.8993875766,0.2872163807,0.0752405949,0.0882230545,0.051369863,56016
370190203052,370190203052,15000US370190203052,37019,637,494,0.6232339089,0.75390625,0.3380566802,0.078125,0.2747252747,0.0229508197,39300
370190203061,370190203061,15000US370190203061,37019,756,573,0.9775132275,0.9652777778,0.4677137871,0.0381944444,0.0557768924,0.0112044818,57045
370190203062,370190203062,15000US370190203062,37019,1120,764,0.9410714286,0.9731051345,0.2277486911,0.0513447433,0.1104815864,0.0247770069,69250
370190203063,370190203063,15000US370190203063,37019,444,385,0.8963963964,0.963190184,0.4493506494,0.0490797546,0.0716612378,0.0412844037,
370190203071,370190203071,15000US370190203071,37019,284,282,0.9718309859,0.950310559,0.0177304965,0.3664596273,0.0070422535,0.0246478873,93523
370190203081,370190203081,15000US370190203081,37019,1366,1150,0.9831625183,0.9821958457,0.3252173913,0.0163204748,0.1610541728,0.0262345679,49853
370190203082,370190203082,15000US370190203082,37019,251,238,1,1,0.2478991597,0,0.0597609562,0,66875
370190203091,370190203091,15000US370190203091,37019,1597,1282,0.9574201628,0.9707112971,0.3790951638,0.0125523013,0.1258609894,0.0332268371,52813
370190203092,370190203092,15000US370190203092,37019,531,437,1,1,0.2219679634,0.0242214533,0.077212806,0.0282485876,52043
370190203093,370190203093,15000US370190203093,37019,784,655,0.9642857143,0.9736842105,0.2503816794,0.0167464115,0.1403061224,0.0093708166,54632
